Production Scheme Code,Line no_,Production Phase,Duration,Qty_ per Area,Output _
STD_PS_4011920,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011920,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011921,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011921,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011921,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011922,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011922,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011922,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011923,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011923,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011923,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011924,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011924,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011924,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011925,"10,000",GROW,43.00,5.60,0.00
STD_PS_4011925,"20,000",SPACE,42.00,2.52,0.00
STD_PS_4011925,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011926,"10,000",GROW,84.00,2.52,0.00
STD_PS_4011926,"20,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011927,"10,000",GROW,84.00,2.52,0.00
STD_PS_4011927,"20,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011928,"10,000",GROW,43.00,5.60,0.00
STD_PS_4011928,"20,000",SPACE,42.00,2.52,0.00
STD_PS_4011928,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011929,"10,000",GROW,43.00,5.60,0.00
STD_PS_4011929,"20,000",SPACE,42.00,2.52,0.00
STD_PS_4011929,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011930,"10,000",GROW,43.00,5.60,0.00
STD_PS_4011930,"20,000",SPACE,42.00,2.52,0.00
STD_PS_4011930,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011931,"10,000",GROW,45.00,5.60,0.00
STD_PS_4011931,"20,000",SPACE,39.00,2.52,0.00
STD_PS_4011931,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011932,"10,000",GROW,39.00,5.60,0.00
STD_PS_4011932,"20,000",SPACE,53.00,2.52,0.00
STD_PS_4011932,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011933,"10,000",GROW,39.00,5.60,0.00
STD_PS_4011933,"20,000",SPACE,53.00,2.52,0.00
STD_PS_4011933,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011934,"10,000",GROW,39.00,5.60,0.00
STD_PS_4011934,"20,000",SPACE,53.00,2.52,0.00
STD_PS_4011934,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011935,"10,000",GROW,84.00,2.52,0.00
STD_PS_4011935,"20,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011936,"10,000",GROW,45.00,5.60,0.00
STD_PS_4011936,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4011936,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011937,"10,000",GROW,45.00,5.60,0.00
STD_PS_4011937,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4011937,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011938,"10,000",GROW,45.00,5.60,0.00
STD_PS_4011938,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4011938,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011939,"10,000",GROW,45.00,5.60,0.00
STD_PS_4011939,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4011939,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4011940,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011940,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011940,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011941,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011941,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011941,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011942,"10,000",GROW,35.00,3.21,0.00
STD_PS_4011942,"20,000",SPACE,42.00,0.74,0.00
STD_PS_4011942,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011943,"10,000",GROW,98.00,0.74,0.00
STD_PS_4011943,"20,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011944,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011944,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011944,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011945,"10,000",GROW,46.00,3.21,0.00
STD_PS_4011945,"20,000",SPACE,60.00,0.74,0.00
STD_PS_4011945,"30,000",INVENTORY,7.00,0.74,100.00
STD_PS_4011946,"10,000",GROW,73.00,9.60,0.00
STD_PS_4011946,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011947,"10,000",GROW,77.00,9.60,0.00
STD_PS_4011947,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011948,"10,000",GROW,73.00,9.60,0.00
STD_PS_4011948,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011949,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011949,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011950,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011950,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011951,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011951,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011952,"10,000",GROW,53.00,9.60,0.00
STD_PS_4011952,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011953,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011953,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011954,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011954,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011955,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011955,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011956,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011956,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011957,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011957,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011958,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011958,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011959,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011959,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011960,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011960,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011961,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011961,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011962,"10,000",GROW,65.00,0.36,0.00
STD_PS_4011962,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4011963,"10,000",GROW,62.00,0.36,0.00
STD_PS_4011963,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4011964,"10,000",GROW,51.00,0.36,0.00
STD_PS_4011964,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4011965,"10,000",GROW,49.00,0.36,0.00
STD_PS_4011965,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4011966,"10,000",GROW,72.00,0.36,0.00
STD_PS_4011966,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4011967,"10,000",GROW,84.00,19.00,0.00
STD_PS_4011967,"20,000",INVENTORY,7.00,19.00,100.00
STD_PS_4011968,"10,000",GROW,84.00,19.00,0.00
STD_PS_4011968,"20,000",INVENTORY,7.00,19.00,100.00
STD_PS_4011969,"10,000",GROW,84.00,19.00,0.00
STD_PS_4011969,"20,000",INVENTORY,7.00,19.00,100.00
STD_PS_4011970,"10,000",GROW,53.00,9.60,0.00
STD_PS_4011970,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011971,"10,000",GROW,53.00,9.60,0.00
STD_PS_4011971,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011972,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011972,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011973,"10,000",GROW,73.00,9.60,0.00
STD_PS_4011973,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011974,"10,000",GROW,73.00,9.60,0.00
STD_PS_4011974,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011975,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011975,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011976,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011976,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011977,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011977,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011978,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011978,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011979,"10,000",GROW,56.00,9.60,0.00
STD_PS_4011979,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011980,"10,000",GROW,70.00,9.60,0.00
STD_PS_4011980,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011981,"10,000",GROW,49.00,9.60,0.00
STD_PS_4011981,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4011982,"10,000",GROW,62.00,0.64,0.00
STD_PS_4011982,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4011983,"10,000",GROW,68.00,0.64,0.00
STD_PS_4011983,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4011984,"10,000",GROW,308.00,0.11,0.00
STD_PS_4011984,"20,000",INVENTORY,7.00,0.11,100.00
STD_PS_4011985,"10,000",GROW,238.00,1.00,0.00
STD_PS_4011985,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4011986,"10,000",GROW,294.00,0.44,0.00
STD_PS_4011986,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4011987,"10,000",GROW,294.00,0.44,0.00
STD_PS_4011987,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4011988,"10,000",GROW,294.00,0.44,0.00
STD_PS_4011988,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4011989,"10,000",GROW,294.00,0.44,0.00
STD_PS_4011989,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4011990,"10,000",GROW,294.00,0.44,0.00
STD_PS_4011990,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4011991,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011991,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011992,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011992,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011993,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011993,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011994,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011994,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011995,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011995,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011996,"10,000",GROW,364.00,2.25,0.00
STD_PS_4011996,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4011997,"10,000",GROW,308.00,0.64,0.00
STD_PS_4011997,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4011998,"10,000",GROW,245.00,0.25,0.00
STD_PS_4011998,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4011999,"10,000",GROW,49.00,1.00,0.00
STD_PS_4011999,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012000,"10,000",GROW,364.00,1.00,0.00
STD_PS_4012000,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012001,"10,000",GROW,364.00,1.00,0.00
STD_PS_4012001,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012002,"10,000",GROW,364.00,1.00,0.00
STD_PS_4012002,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012003,"10,000",GROW,364.00,1.00,0.00
STD_PS_4012003,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012004,"10,000",GROW,364.00,1.00,0.00
STD_PS_4012004,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012005,"10,000",GROW,210.00,8.50,0.00
STD_PS_4012005,"20,000",INVENTORY,7.00,8.50,100.00
STD_PS_4012006,"10,000",GROW,210.00,8.50,0.00
STD_PS_4012006,"20,000",INVENTORY,7.00,8.50,100.00
STD_PS_4012007,"10,000",GROW,210.00,1.00,0.00
STD_PS_4012007,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012008,"10,000",GROW,210.00,0.45,0.00
STD_PS_4012008,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012009,"10,000",GROW,364.00,0.16,0.00
STD_PS_4012009,"20,000",INVENTORY,7.00,0.16,100.00
STD_PS_4012010,"10,000",GROW,49.00,0.05,0.00
STD_PS_4012010,"20,000",INVENTORY,7.00,0.05,100.00
STD_PS_4012011,"10,000",GROW,364.00,0.16,0.00
STD_PS_4012011,"20,000",INVENTORY,7.00,0.16,100.00
STD_PS_4012012,"10,000",GROW,364.00,0.16,0.00
STD_PS_4012012,"20,000",INVENTORY,7.00,0.16,100.00
STD_PS_4012013,"10,000",GROW,728.00,0.12,0.00
STD_PS_4012013,"20,000",INVENTORY,7.00,0.12,100.00
STD_PS_4012014,"10,000",GROW,308.00,0.11,0.00
STD_PS_4012014,"20,000",INVENTORY,7.00,0.11,100.00
STD_PS_4012015,"10,000",GROW,308.00,0.11,0.00
STD_PS_4012015,"20,000",INVENTORY,7.00,0.11,100.00
STD_PS_4012016,"10,000",GROW,308.00,0.11,0.00
STD_PS_4012016,"20,000",INVENTORY,7.00,0.11,100.00
STD_PS_4012017,"10,000",GROW,84.00,7.84,0.00
STD_PS_4012017,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012018,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012018,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012019,"10,000",GROW,65.00,5.00,0.00
STD_PS_4012019,"20,000",INVENTORY,7.00,5.00,100.00
STD_PS_4012020,"10,000",GROW,50.00,5.00,0.00
STD_PS_4012020,"20,000",INVENTORY,7.00,5.00,100.00
STD_PS_4012021,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012021,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012022,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012022,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012023,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012023,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012024,"10,000",GROW,51.00,5.00,0.00
STD_PS_4012024,"20,000",INVENTORY,7.00,5.00,100.00
STD_PS_4012025,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012025,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012026,"10,000",GROW,70.00,7.84,0.00
STD_PS_4012026,"20,000",INVENTORY,7.00,7.84,100.00
STD_PS_4012027,"10,000",GROW,28.00,4.06,0.00
STD_PS_4012027,"20,000",HANG,28.00,1.00,0.00
STD_PS_4012027,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012028,"10,000",GROW,44.00,4.06,0.00
STD_PS_4012028,"20,000",HANG,44.00,1.00,0.00
STD_PS_4012028,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012029,"10,000",GROW,28.00,4.06,0.00
STD_PS_4012029,"20,000",HANG,28.00,1.00,0.00
STD_PS_4012029,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012030,"10,000",GROW,40.00,4.06,0.00
STD_PS_4012030,"20,000",HANG,40.00,1.00,0.00
STD_PS_4012030,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012031,"10,000",GROW,84.00,0.25,0.00
STD_PS_4012031,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012032,"10,000",GROW,84.00,0.25,0.00
STD_PS_4012032,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012033,"10,000",GROW,329.00,1.19,0.00
STD_PS_4012033,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012034,"10,000",GROW,329.00,1.19,0.00
STD_PS_4012034,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012035,"10,000",GROW,329.00,1.19,0.00
STD_PS_4012035,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012036,"10,000",GROW,189.00,0.45,0.00
STD_PS_4012036,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012037,"10,000",GROW,196.00,1.00,0.00
STD_PS_4012037,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012038,"10,000",GROW,196.00,1.00,0.00
STD_PS_4012038,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012039,"10,000",GROW,196.00,1.00,0.00
STD_PS_4012039,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012040,"10,000",GROW,70.00,0.45,0.00
STD_PS_4012040,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012041,"10,000",GROW,189.00,0.45,0.00
STD_PS_4012041,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012042,"10,000",GROW,189.00,0.45,0.00
STD_PS_4012042,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012043,"10,000",GROW,364.00,0.05,0.00
STD_PS_4012043,"20,000",INVENTORY,7.00,0.05,100.00
STD_PS_4012044,"10,000",GROW,126.00,0.45,0.00
STD_PS_4012044,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012045,"10,000",GROW,112.00,0.25,0.00
STD_PS_4012045,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012046,"10,000",GROW,45.00,5.60,0.00
STD_PS_4012046,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4012046,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4012047,"10,000",GROW,45.00,5.60,0.00
STD_PS_4012047,"20,000",SPACE,45.00,2.52,0.00
STD_PS_4012047,"30,000",INVENTORY,7.00,2.52,100.00
STD_PS_4012048,"10,000",GROW,70.00,9.60,0.00
STD_PS_4012048,"20,000",INVENTORY,7.00,9.60,100.00
STD_PS_4012049,"10,000",GROW,728.00,1.19,0.00
STD_PS_4012049,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012050,"10,000",GROW,728.00,1.19,0.00
STD_PS_4012050,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012051,"10,000",GROW,329.00,1.19,0.00
STD_PS_4012051,"20,000",INVENTORY,7.00,1.19,100.00
STD_PS_4012052,"10,000",GROW,189.00,0.44,0.00
STD_PS_4012052,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4012054,"10,000",GROW,98.00,0.40,0.00
STD_PS_4012054,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012055,"10,000",GROW,98.00,0.40,0.00
STD_PS_4012055,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012056,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012056,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012057,"10,000",GROW,224.00,0.40,0.00
STD_PS_4012057,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012058,"10,000",GROW,98.00,0.40,0.00
STD_PS_4012058,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012059,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012059,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012060,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012060,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012061,"10,000",GROW,98.00,0.40,0.00
STD_PS_4012061,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012062,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012062,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012063,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012063,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012064,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012064,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012065,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012065,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012066,"10,000",GROW,91.00,1.19,0.00
STD_PS_4012066,"20,000",SPACE,56.00,0.25,0.00
STD_PS_4012066,"30,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012067,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012067,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012068,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012068,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012069,"10,000",GROW,210.00,0.40,0.00
STD_PS_4012069,"20,000",INVENTORY,7.00,0.40,100.00
STD_PS_4012070,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012070,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012071,"10,000",GROW,70.00,0.44,0.00
STD_PS_4012071,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4012072,"10,000",GROW,70.00,0.44,0.00
STD_PS_4012072,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4012073,"10,000",GROW,70.00,0.44,0.00
STD_PS_4012073,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4012074,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012074,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012075,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012075,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012076,"10,000",GROW,364.00,1.19,0.00
STD_PS_4012076,"20,000",SPACE,364.00,0.45,0.00
STD_PS_4012076,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012077,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012077,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012078,"10,000",GROW,112.00,0.25,0.00
STD_PS_4012078,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012079,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012079,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012080,"10,000",GROW,182.00,1.78,0.00
STD_PS_4012080,"20,000",SPACE,98.00,0.44,0.00
STD_PS_4012080,"30,000",INVENTORY,7.00,0.44,100.00
STD_PS_4012081,"10,000",GROW,21.00,0.25,0.00
STD_PS_4012081,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4012082,"10,000",GROW,308.00,1.00,0.00
STD_PS_4012082,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012083,"10,000",GROW,37.00,0.00,0.00
STD_PS_4012083,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012086,"10,000",GROW,42.00,0.00,0.00
STD_PS_4012086,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012090,"10,000",GROW,58.00,0.00,0.00
STD_PS_4012090,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012091,"10,000",GROW,63.00,0.00,0.00
STD_PS_4012091,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012092,"10,000",GROW,63.00,0.00,0.00
STD_PS_4012092,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012094,"10,000",GROW,42.00,0.00,0.00
STD_PS_4012094,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012095,"10,000",GROW,44.00,0.00,0.00
STD_PS_4012095,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012099,"10,000",GROW,54.00,0.00,0.00
STD_PS_4012099,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012100,"10,000",GROW,33.00,0.00,0.00
STD_PS_4012100,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012101,"10,000",GROW,33.00,0.00,0.00
STD_PS_4012101,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012102,"10,000",GROW,40.00,0.00,0.00
STD_PS_4012102,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012105,"10,000",GROW,49.00,0.00,0.00
STD_PS_4012105,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012106,"10,000",GROW,42.00,0.00,0.00
STD_PS_4012106,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012110,"10,000",GROW,40.00,0.00,0.00
STD_PS_4012110,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012114,"10,000",GROW,44.00,0.00,0.00
STD_PS_4012114,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012115,"10,000",GROW,40.00,0.00,0.00
STD_PS_4012115,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012118,"10,000",GROW,40.00,0.00,0.00
STD_PS_4012118,"20,000",INVENTORY,7.00,0.00,100.00
STD_PS_4012122,"10,000",GROW,70.00,1.00,0.00
STD_PS_4012122,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012123,"10,000",GROW,56.00,2.25,0.00
STD_PS_4012123,"20,000",SPACE,21.00,1.00,0.00
STD_PS_4012123,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012124,"10,000",GROW,56.00,2.25,0.00
STD_PS_4012124,"20,000",SPACE,21.00,1.00,0.00
STD_PS_4012124,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012125,"10,000",GROW,56.00,2.25,0.00
STD_PS_4012125,"20,000",SPACE,21.00,1.00,0.00
STD_PS_4012125,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012126,"10,000",GROW,56.00,2.25,0.00
STD_PS_4012126,"20,000",SPACE,21.00,1.00,0.00
STD_PS_4012126,"30,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012127,"10,000",GROW,58.00,0.36,0.00
STD_PS_4012127,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4012128,"10,000",GROW,51.00,11.76,0.00
STD_PS_4012128,"20,000",INVENTORY,7.00,11.76,100.00
STD_PS_4012129,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012129,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012129,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012130,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012130,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012130,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012131,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012131,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012131,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012132,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012132,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012132,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012133,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012133,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012133,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012134,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012134,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012134,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012135,"10,000",GROW,56.00,1.19,0.00
STD_PS_4012135,"20,000",SPACE,56.00,0.45,0.00
STD_PS_4012135,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4012136,"10,000",GROW,238.00,1.00,0.00
STD_PS_4012136,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4012137,"10,000",GROW,238.00,1.00,0.00
